"unit","indicator","available_nuts_levels","unit_name","description","eurostat_code","title","geo","values","method","code13","code16","name","nuts_level","change","resolution","nuts_2016","nuts_2013","data_start","data_end","last_update_of_data","last_table_structure_change","retrieve_date","last_change","type"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG31",0.1269,"actual","BG31","BG31","<U+0421><U+0435><U+0432><U+0435><U+0440><U+043E><U+0437><U+0430><U+043F><U+0430><U+0434><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG32",0.2098,"actual","BG32","BG32","<U+0421><U+0435><U+0432><U+0435><U+0440><U+0435><U+043D> <U+0446><U+0435><U+043D><U+0442><U+0440><U+0430><U+043B><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG33",0.3007,"actual","BG33","BG33","<U+0421><U+0435><U+0432><U+0435><U+0440><U+043E><U+0438><U+0437><U+0442><U+043E><U+0447><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG34",0.1544,"actual","BG34","BG34","<U+042E><U+0433><U+043E><U+0438><U+0437><U+0442><U+043E><U+0447><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG41",0.8846,"actual","BG41","BG41","<U+042E><U+0433><U+043E><U+0437><U+0430><U+043F><U+0430><U+0434><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","BG42",0.157,"actual","BG42","BG42","<U+042E><U+0436><U+0435><U+043D> <U+0446><U+0435><U+043D><U+0442><U+0440><U+0430><U+043B><U+0435><U+043D>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CY00",0.2489,"actual","CY00","CY00","<U+039A><U+03CD>p<U+03C1><U+03BF><U+03C2>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ01",2.0999,"actual","CZ01","CZ01","Praha",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ02",0.4908,"actual","CZ02","CZ02","Strední Cechy",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ03",0.4107,"actual","CZ03","CZ03","Jihozápad",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ04",0.1064,"actual","CZ04","CZ04","Severozápad",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ05",0.457,"actual","CZ05","CZ05","Severovýchod",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ06",0.85,"actual","CZ06","CZ06","Jihovýchod",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ07",0.5088,"actual","CZ07","CZ07","Strední Morava",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","CZ08",0.3579,"actual","CZ08","CZ08","Moravskoslezsko",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE11",1.9902,"actual","DE11","DE11","Stuttgart",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE12",1.4896,"actual","DE12","DE12","Karlsruhe",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE13",0.7987,"actual","DE13","DE13","Freiburg",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE14",1.2855,"actual","DE14","DE14","Tübingen",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE21",1.7476,"actual","DE21","DE21","Oberbayern",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE22",0.375,"nocb actual [2015]","DE22","DE22","Niederbayern",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE23",0.6353,"nocb actual [2015]","DE23","DE23","Oberpfalz",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE24",0.5363,"actual","DE24","DE24","Oberfranken",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE25",1.0687,"actual","DE25","DE25","Mittelfranken",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE26",0.776,"actual","DE26","DE26","Unterfranken",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE27",0.4239,"actual","DE27","DE27","Schwaben",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE30",1.194,"actual","DE30","DE30","Berlin",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE40",0.4924,"actual","DE40","DE40","Brandenburg",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE50",1.3878,"actual","DE50","DE50","Bremen",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE60",0.9962,"actual","DE60","DE60","Hamburg",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE71",0.9579,"actual","DE71","DE71","Darmstadt",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE72",0.7403,"actual","DE72","DE72","Gießen",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE73",0.358,"actual","DE73","DE73","Kassel",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE80",0.4618,"actual","DE80","DE80","Mecklenburg-Vorpommern",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE91",2.0897,"actual","DE91","DE91","Braunschweig",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE92",0.7341,"actual","DE92","DE92","Hannover",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE93",0.2211,"actual","DE93","DE93","Lüneburg",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DE94",0.2573,"actual","DE94","DE94","Weser-Ems",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEA1",0.5017,"actual","DEA1","DEA1","Düsseldorf",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEA2",1.0129,"actual","DEA2","DEA2","Köln",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEA3",0.3342,"actual","DEA3","DEA3","Münster",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEA4",0.7229,"actual","DEA4","DEA4","Detmold",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEA5",0.6036,"actual","DEA5","DEA5","Arnsberg",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEB1",0.1972,"actual","DEB1","DEB1","Koblenz",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEB2",0.3168,"actual","DEB2","DEB2","Trier",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEB3",0.7753,"actual","DEB3","DEB3","Rheinhessen-Pfalz",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEC0",0.578,"actual","DEC0","DEC0","Saarland",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DED2",1.0389,"actual","DED2","DED2","Dresden",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DED4",0.9177,"actual","DED4","DED4","Chemnitz",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DED5",0.7077,"actual","DED5","DED5","Leipzig",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEE0",0.4361,"actual","DEE0","DEE0","Sachsen-Anhalt",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEF0",0.4293,"actual","DEF0","DEF0","Schleswig-Holstein",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DEG0",0.649,"actual","DEG0","DEG0","Thüringen",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DK01",2.8657,"actual","DK01","DK01","Hovedstaden",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DK02",0.4605,"actual","DK02","DK02","Sjælland",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DK03",0.8492,"actual","DK03","DK03","Syddanmark",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DK04",1.2387,"actual","DK04","DK04","Midtjylland",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","DK05",0.7318,"actual","DK05","DK05","Nordjylland",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","EE00",0.7382,"actual","EE00","EE00","Eesti",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","EL30",1.039,"actual","EL30","EL30","Att<U+03B9><U+03BA><U+03AE>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","EL41",0.7619,"actual","EL41","EL41","<U+0392><U+03CC><U+03C1>e<U+03B9><U+03BF> <U+0391><U+03B9><U+03B3>a<U+03AF><U+03BF>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","EL42",0.2633,"actual","EL42","EL42","<U+039D><U+03CC>t<U+03B9><U+03BF> <U+0391><U+03B9><U+03B3>a<U+03AF><U+03BF>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
"PC_EMP_FTE","tgs00043_rse_t_total_pc_emp_fte","2","percentage of total employment - numerator in full-time equivalent (fte)","Researchers; total; all sectors [percentage of total employment - numerator in full-time equivalent (fte)]","tgs00043","Researchers, all sectors by NUTS 2 regions","EL43",1.2652,"actual","EL43","EL43","<U+039A><U+03C1><U+03AE>t<U+03B7>",2,"unchanged",NA,TRUE,TRUE,"2006","2017",2020-03-18,2020-03-18,2020-04-15,2020-03-18,"table"
